"","train_fit",""
"4370",68.2686713278197,71
"4371",70.2980715959668,71
"4372",72.0064768869447,71
"4375",71.1972886714318,71
"4376",68.5119409879332,71
"4377",72.5146688683088,71
"4378",73.3943998472866,71
"4379",65.9113274858035,71
"4383",67.5625471493464,71
"4384",71.6256744740443,71
"4387",71.9653215582215,71
"4389",70.4544441547733,71
"4390",68.8450637610459,71
"4391",73.9090017833306,71
"4393",69.8701724708806,71
"4394",67.6912126632956,71
"4396",65.8512358869479,71
"4397",70.2196178365949,71
"4398",66.1328641210299,71
"4400",73.3202879113037,71
"4401",69.2513007903833,71
"4402",66.0334377386471,71
"4403",66.8325325620146,71
"4404",69.6183910737954,71
"4406",69.4295054659048,71
"4407",70.5988218910259,71
"4409",73.6800926677623,71
"4412",68.1369447167791,71
"4413",73.3678911572522,71
"4416",69.0425829077187,71
"4417",67.1392173913361,71
"4418",71.5494397058784,71
"4420",71.0384187344713,71
"4421",69.23071321062,71
"4423",69.4359605337541,71
"4425",67.6467706612306,71
"4426",70.5574318571244,71
"4427",72.0326788970825,71
"4429",70.6041032402536,71
"4431",73.6261491456265,71
"4432",70.8423899710063,71
"4435",69.7166709637039,71
"4436",72.2060733212379,71
"4437",67.8051669658513,71
"4438",68.4075851775717,71
"4439",71.3910956123414,71
"4440",71.7260623914147,71
"4441",71.6018091538794,71
"4443",72.1087240852194,71
"4445",71.9369897997056,71
"4446",68.56806193802,71
"4448",72.7315356322313,71
"4449",71.9438409860755,71
"4451",72.1566144340093,71
"4453",73.5636404871295,71
"4454",72.0568026819531,71
"4456",65.9722256255044,71
"4460",72.1711175162731,71
"4461",70.4005997399787,71
"4462",72.2427651350752,71
"4465",71.3973691956097,71
"4466",69.8581182187382,71
"4470",71.8258009449555,71
"4471",69.0620859036597,71
"4472",72.1591057197283,71
"4474",67.2499311795009,71
"4475",65.7679117617944,71
"4476",72.1281150964188,71
"4477",70.9181646547786,71
"4480",66.6326485276491,71
"4483",70.3965893824546,71
"4485",71.8697637914748,71
"4486",70.0687792830748,71
"4487",69.3019530449827,72
"4489",70.5765648242655,71
"4491",72.9573896423098,71
"4492",67.689329179207,71
"4493",73.2077817384403,71
"4494",72.4116649276392,71
"4496",72.6142543481342,71
"4497",70.5492303993933,71
"4498",72.6260509351395,71
"4499",67.6574823471152,71
"4500",70.8927867529456,71
"4503",71.3146468766354,71
"4504",69.2675851430293,71
"4505",69.0087161048119,71
"4506",72.4792441927206,71
"4507",68.7719825013667,71
"4508",72.4815701994085,71
"4509",70.9438327828884,71
"4511",71.631838887698,71
"4513",68.5922820397593,71
"4514",71.9719282367749,71
"4515",67.7783414848083,71
"4516",71.3997481654211,71
"4517",73.5082746061759,71
"4518",68.687383396297,71
"4519",71.7146480064314,71
"4525",74.1094699263458,71
"4526",70.0167740244409,71
"4527",72.0345559402681,71
"4528",71.3710541033097,71
"4531",70.1385009038979,71
"4533",72.6143490426209,71
"4534",71.8667551058667,71
"4537",68.3075849307279,71
"4538",74.1189957725729,71
"4539",72.7615684333305,71
"4540",70.0446733391564,71
"4541",72.0714457446107,71
"4542",70.5354703458807,71
"4543",74.082251516608,71
"4544",67.4149019121271,71
"4546",73.7706016864046,71
"4547",69.2986052941169,71
"4548",71.6414768762813,71
"4549",74.8356065633877,71
"4550",71.4501950900468,71
"4553",70.5465658032051,71
"4556",72.877147142998,71
"4559",69.7707941420091,71
"4560",72.0698710777383,71
"4561",70.2746469554854,71
"4562",71.5891669824427,71
"4565",69.5677271522422,71
"4566",70.0612139480405,71
"4567",71.7018362571157,71
"4568",71.7139955735782,71
"4572",67.3812583948078,71
"4573",73.6327976759746,71
"4576",71.5540434025568,71
"4578",74.6397246915903,71
"4579",71.6830587284659,71
"4581",71.5113015067146,71
"4582",72.4512305708859,71
"4583",69.0210993709758,71
"4584",68.4908384095126,70
"4587",75.6663567093916,71
"4588",71.4682441796653,71
"4589",68.8457009886331,71
"4590",72.0785350928251,71
"4591",71.1751256554851,71
"4594",74.1806643355701,71
"4595",70.003923229961,71
"4596",70.0000689345975,71
"4597",73.1906463698186,71
"4598",70.4669736137619,71
"4599",72.0161876606951,71
"4600",67.2428643751292,71
"4601",71.0108574102114,71
"4602",65.6290763761488,71
"4603",74.2566803184427,71
"4604",71.4717702484877,71
"4607",69.6507647159745,71
"4608",66.9795199633666,71
"4609",69.0803531989053,71
"4610",69.7838246531664,71
"4611",74.2319285682701,71
"4613",69.8895286530954,71
"4615",68.0468770883413,71
"4616",68.9050709356271,71
"4617",69.9620328337755,71
"4618",69.8716449751362,71
"4619",69.1708570492558,71
"4620",69.4196918943098,71
"4621",70.4553567280475,71
"4622",72.6878713672971,71
"4624",73.1662136361803,71
"4626",69.4327585477525,71
"4627",71.8779314319603,71
"4628",71.6314179276505,71
"4630",70.0808632549587,70
"4634",71.3208618999099,70
"4636",68.0393230050615,70
"4637",69.833161435107,70
"4638",71.8585746323435,70
"4639",67.8390580018255,70
"4640",70.4648084349865,70
"4641",70.5414566236362,71
"4643",68.9585548423784,70
"4644",73.6186306024665,70
"4646",69.276907856679,70
"4647",73.3459436117224,70
"4648",65.3984682517577,70
"4650",69.9156268235063,70
"4651",71.4157206798911,70
"4652",68.2032503678599,70
"4653",69.2278519968779,70
"4654",71.7272994497029,70
"4655",70.6216912859699,70
"4658",67.2027053006257,70
"4659",67.341009605643,70
"4660",67.0960744592475,70
"4661",71.4199613801495,70
"4662",72.4238085126004,70
"4663",69.8034681243736,70
"4664",64.2932564056659,70
"4665",71.1090806595181,70
"4666",70.3237679171941,70
"4667",70.9242637568037,70
"4669",72.061629022247,70
"4670",73.6431497379239,70
"4672",68.2239463788883,70
"4673",68.6074878625663,70
"4675",67.7021981939264,70
"4676",68.9904766477611,70
"4677",70.8618975657952,70
"4678",69.5325316524913,70
"4679",70.4799165060515,70
"4681",69.4875926670303,70
"4683",63.5902162325379,70
"4685",68.3759275279346,70
"4686",68.0012624331203,70
"4688",69.5181390569981,70
"4690",67.2982660162768,70
"4694",68.8611187838028,70
"4695",74.7502347817778,70
"4697",68.8486429637199,70
"4699",70.5998866511414,70
"4700",69.2989042964944,70
"4702",74.7488909452812,70
"4703",70.1944731937145,70
"4704",69.4119322388999,70
"4706",72.0814068759526,70
"4708",73.8204818136559,70
"4712",72.801532028535,70
"4713",67.9446642603895,70
"4715",66.1801613194019,70
"4717",63.7710864986854,70
"4718",66.7643705650256,70
"4720",69.7679183028583,70
"4721",67.5806512002954,70
"4722",68.772144992341,70
"4723",66.0306248429512,70
"4724",70.4429367636367,70
"4725",72.2691582629332,70
"4728",65.1997331767109,70
"4730",66.3298368376923,70
"4731",70.5950621729513,70
"4732",69.2477858756375,70
"4733",71.0265410762943,70
"4734",69.375136366736,70
"4735",69.6827578557589,70
"4737",69.5027026680588,70
"4738",71.6081313857258,70
"4739",70.0205711889199,70
"4740",70.0752124203881,70
"4741",66.2529939959756,70
"4742",69.4626661805385,70
"4743",69.2519807773815,70
"4744",70.8289251074866,70
"4745",70.0101780592604,70
"4746",73.2509848765051,70
"4753",70.056689701834,70
"4756",68.4019276504955,70
"4757",66.9581114627397,70
"4758",69.0923613018706,70
"4759",69.1551846490035,70
"4761",69.1456056049046,70
"4762",65.5929670403439,70
"4763",71.0405675197369,70
"4765",66.6390505075708,70
"4767",69.5277582745967,70
"4769",69.4992556925052,70
"4770",69.331937065245,70
"4771",64.6968465454777,70
"4773",72.0881095751682,70
"4774",70.450825954135,70
"4775",68.2371380562168,70
"4776",70.8615371976,70
"4777",68.9355447778269,70
"4778",67.5226789349262,70
"4779",68.5734905905413,70
"4780",68.1859926778682,70
"4783",67.8986126983326,70
"4784",69.7470136691685,70
"4785",69.3780914114232,70
"4786",67.3553931411352,70
"4787",69.393254148313,70
"4788",66.2321222173145,70
"4789",69.5811910889361,70
"4790",71.5141362479093,70
"4791",71.0695785979698,70
"4793",73.4816897623305,70
"4794",68.1376866283224,70
"4795",68.3983815791601,70
"4798",65.8902000754414,70
"4799",65.495327733382,70
"4800",72.9672131240976,70
"4801",72.0156826756962,70
"4803",69.4086539257368,70
"4804",66.4725879267887,70
"4805",68.8647507566036,70
"4806",65.999520579624,69
"4807",72.8780260226917,70
"4810",62.8281363460434,70
"4811",71.727771708507,70
"4813",70.8159192636002,70
"4815",69.2262923828532,70
"4818",69.2117792924233,70
"4819",72.4751124944477,70
"4820",70.4542906639054,70
"4821",69.8153153959267,70
"4824",70.0904117023279,70
"4825",69.4670046892766,70
"4828",71.0872917406974,70
"4829",69.5265849369917,70
"4830",70.7510007458168,70
"4834",68.8979687168987,70
"4835",67.7673565865943,70
"4836",71.6856977116636,70
"4838",67.4021961783848,70
"4839",72.2420756037141,70
"4841",66.1006697683391,70
"4842",65.1085519311465,70
"4843",67.49656194055,70
"4844",70.6913896238355,70
"4845",69.759374965215,70
"4846",72.6766664367793,70
"4847",70.5693519449455,70
"4851",70.3038052888467,70
"4852",68.3064900832857,70
"4853",68.5323230872578,70
"4854",70.064386866023,70
"4855",67.6267376019971,70
"4859",70.349963818672,70
"4862",68.018777653314,70
"4863",69.1216681226928,70
"4864",72.0134259488717,70
"4865",65.7472659900919,70
"4870",67.9905402278903,70
"4871",67.2855363995619,70
"4873",73.2375580122259,70
"4875",66.7771165775307,70
"4877",69.2924105685267,70
"4878",69.1615611204921,70
"4880",68.110193321518,70
"4881",65.789340922418,70
"4883",68.396516356872,70
"4885",70.9606850344482,70
"4888",70.8405856586762,70
"4890",69.7473705024,70
"4891",70.2247972836597,70
"4892",71.6570463576314,70
"4894",72.755669397148,70
"4895",69.6106005833928,70
"4897",68.3279765059993,70
"4899",71.8747139575272,70
"4902",69.9950362603714,70
"4903",70.9578316031121,70
"4906",71.6788580501052,70
"4907",70.5657070081792,70
"4908",67.9025512510592,70
"4909",70.8237393024394,70
"4910",69.4231062897274,70
"4911",67.3151274526976,70
"4912",70.5159975329805,70
"4913",69.0539147412978,70
"4916",72.5184233282807,70
"4918",67.9263910788614,70
"4919",73.6221082790199,70
"4920",71.0043729084362,71
"4921",67.2433671195931,70
"4922",67.7581854030946,70
"4923",62.8900393569098,70
"4924",69.5058647360224,70
"4925",70.7778672086259,70
"4926",70.6393966612032,70
"4930",70.0482648791732,70
"4935",67.2402555066833,70
"4936",70.8206895111306,70
"4938",69.4401099269873,70
"4940",69.364153752407,70
"4941",67.6001655037868,70
"4942",70.6859479892104,70
"4943",71.6063160285604,70
"4944",69.8665843861295,70
"4945",70.0771668109582,70
"4946",70.3393412888896,70
"4948",69.3505325797663,70
"4949",69.4744031720094,70
"4950",68.4811569028576,70
"4951",70.4612293138089,70
"4952",71.9446187976481,70
"4953",67.5443436184425,70
"4954",71.607464968657,70
"4955",70.8818087847257,70
"4956",69.6507061368369,70
"4957",73.0430873070067,70
"4958",69.4439601823725,70
"4959",63.1932616024507,71
"4960",66.5345604442773,70
"4962",67.138894217158,70
"4963",67.6973209627022,70
"4964",69.9452798962184,70
"4965",65.0497718021059,70
"4966",70.5124405811301,70
"4967",66.5701186164977,70
"4968",73.0504332843007,70
"4969",67.99977374421,70
"4970",71.6460516847478,70
"4971",72.8253045792712,70
"4972",71.623828440521,70
"4977",65.6831009447243,70
"4978",69.6463394707004,70
"4979",70.6888939930987,70
"4980",70.5688164088636,70
"4981",68.9448596737059,70
"4982",67.8767220325322,70
"4983",69.0773979754349,70
"4984",66.244930266286,70
"4986",70.2223062028459,70
"4987",69.2899909730743,70
"4989",65.7973112116982,70
"4991",69.8922844317636,70
"4993",71.701079963729,70
"4994",71.2656237488879,70
"4996",66.062903148626,70
"4997",68.5256908059752,70
"5000",71.4953854194802,70
"5002",71.6788357282962,70
"5003",67.5178328511055,70
"5004",66.9686747755531,70
"5005",70.4352782611292,70
"5007",71.1039013285848,71
"5009",67.2732326897284,70
"5010",64.8772380306989,70
"5011",65.8463634353293,70
"5012",67.5295388612036,70
"5014",69.9377972316561,70
"5015",68.9668489243876,70
"5016",66.7296923338246,70
"5019",71.7736705695192,70
"5020",72.4422981719742,70
"5022",68.9502584831396,70
"5023",68.7096631671287,70
"5024",66.319183095122,70
"5025",69.7070558978557,70
"5026",67.140744761877,70
"5027",71.4331360870676,70
"5028",69.7830686895482,70
"5029",68.2239061280453,70
"5030",70.6534789562281,70
"5031",68.563881311988,70
"5033",69.5521008714165,70
"5034",70.6499093475187,70
"5035",69.7311789090234,70
"5037",69.2067013543282,70
"5039",67.7874945135954,70
"5041",70.1296016569668,70
"5045",67.4195698428033,70
"5046",71.122313777457,70
"5049",73.0868970032789,70
"5051",67.2011684691878,70
"5052",65.0245077459114,70
"5053",70.3396953367978,70
"5054",66.5035426827749,70
"5057",69.3251808689415,70
"5058",70.1892285561851,70
"5059",70.3181678107398,70
"5060",66.3552187870027,70
"5062",69.8959081605242,70
"5063",69.6077980803964,70
"5066",68.9630975837205,70
"5067",70.0880071627062,70
"5068",69.9487682320529,70
"5069",66.0826361346462,70
"5070",71.0550384992236,70
"5071",64.3993136801387,70
"5072",68.0267037948804,70
"5074",71.2646965895474,70
"5075",70.6434573225531,70
"5076",68.3985046832686,70
"5077",70.1454831440782,70
"5078",68.149792039639,70
"5080",73.2170976067921,70
"5081",69.0077582547869,70
"5083",65.398671635886,70
"5089",69.350303034431,70
"5091",69.6370478835203,70
"5092",68.8171328866908,70
"5095",73.5371229929114,70
"5096",66.8400233709114,70
"5101",63.5639069565959,70
"5102",69.2915553499415,70
"5104",69.2744600503633,70
"5106",69.2265432609222,70
"5107",67.0994972629824,70
"5109",69.8324547484572,70
"5113",70.6365393167812,70
"5114",71.8711412489033,70
"5116",68.7596289947098,70
"5117",68.5301897289534,70
"5118",67.3735910946173,70
"5119",69.1428585480624,70
"5121",69.0672417010508,70
"5125",72.7055442903636,70
"5127",67.7350478190678,70
"5128",67.1178859407959,70
"5131",71.5586226654326,70
"5132",71.7847848259497,70
"5134",67.2094900256694,70
"5136",68.9739634880726,70
"5139",70.3766852270764,70
"5140",68.2308902430702,70
"5141",69.8258072085843,70
"5142",69.9188765627616,70
"5143",69.3618788829332,70
"5145",69.0390929758742,70
"5146",67.0115867327173,70
"5147",74.5206159022817,70
"5148",68.0843681452947,70
"5149",71.5892877562664,70
"5150",70.2205957626549,70
"5151",69.5995733256898,70
"5152",69.3841026919974,70
"5153",64.8088999367472,70
"5154",64.7827688846695,70
"5155",71.6408509305575,70
"5156",73.0184400110409,70
"5157",71.0544600308787,70
"5158",69.0007246768367,70
"5160",66.1737554168858,70
"5162",67.7985785781187,70
"5166",72.4734759754339,70
"5167",67.921792799674,70
"5168",65.4615409335435,70
"5169",69.8316759766559,69
"5171",71.7962294299605,70
"5172",71.8856738084298,70
"5173",66.8313664905973,70
"5174",69.2869291425718,70
"5175",69.3917186315916,70
"5176",64.7269437130313,70
"5177",69.2307763451904,70
"5178",69.605679285577,70
"5179",68.5220090477397,70
"5180",70.8371187593633,70
"5183",67.3865139912151,70
"5184",69.5766811101088,70
"5185",69.7443401908696,70
"5186",69.3570159365335,70
"5191",69.5036276542678,70
"5193",69.7502775678741,70
"5194",69.0412488970445,70
"5195",65.2698184046586,70
"5196",68.0654615535762,70
"5197",66.0184367066856,70
"5198",72.8416581352405,70
"5200",68.4349853097626,70
"5201",64.6442820679203,70
"5202",72.297581393183,69
"5204",68.4260026158528,70
"5207",74.125505734773,70
"5208",69.599969124064,70
"5209",66.1627792197208,70
"5211",74.8043585321564,70
"5214",69.3215336713215,70
"5216",72.541163086095,70
"5217",70.7695382825635,70
"5220",68.5578021335905,70
"5222",66.5033854414836,70
"5223",71.7117255374025,70
"5225",66.9698194877533,70
"5227",72.9104912799048,70
"5231",70.3909545652067,70
"5232",69.6269941841996,70
"5235",71.9292961546713,70
"5240",71.5881907972134,70
"5242",69.4295337927294,70
"5243",70.0827748033697,70
"5244",71.3751619831156,70
"5245",66.4707040204241,70
"5246",71.0292267127944,70
"5249",68.9915021691876,70
"5252",68.2029553222101,70
"5253",66.6364821654127,70
"5256",64.5866933396591,70
"5257",67.3194252802031,70
"5258",71.5335622806838,70
"5259",67.0874158482489,70
"5262",65.7999454123772,70
"5263",71.7120148548999,70
"5264",67.8070244071307,70
"5265",72.629244436238,70
"5266",72.4498176630889,70
"5268",69.9881172225143,70
"5270",72.0374953415635,70
"5271",70.5552659358793,70
"5272",72.2368738587376,70
"5274",70.709055990176,70
"5277",66.560159081845,70
"5278",66.7401011760637,70
"5279",72.1489309486719,70
"5280",69.5413384065049,70
"5282",69.0005699327465,70
"5284",66.5436316459296,70
"5286",71.1954990936839,70
"5288",71.7866380883815,70
"5289",70.3244193359182,70
"5290",71.179094466358,70
"5291",68.4087181172049,70
"5292",71.2024883359235,70
"5293",70.4443165840379,69
"5295",69.583419605526,70
"5296",73.0487191188201,70
"5297",70.6101332995269,70
"5298",67.21374104609,70
"5300",70.8661675470071,70
"5301",68.9328345467351,70
"5302",69.9625517765554,70
"5303",69.6569241878229,70
"5304",70.1768604957186,70
"5305",71.0563991165858,70
"5307",73.8406051232758,70
"5309",68.9114511646898,70
"5310",70.8645658400586,70
"5311",68.6772327875952,70
"5312",67.5350828170243,70
"5313",69.707738725678,70
"5315",70.0767374167308,70
"5316",69.4036921559596,70
"5318",67.4829710103688,70
"5319",68.1391658460256,70
"5320",67.0388391190243,70
"5321",70.5960099276362,70
"5322",71.4610717000969,70
"5323",71.148122133543,70
"5324",71.0466544441813,70
"5325",72.1028996900541,70
"5326",68.617713147354,70
"5327",72.0806422873652,70
"5329",71.7804673710445,70
"5331",70.5335445553713,70
"5332",71.2088709700571,70
"5334",71.2219735440947,70
"5336",71.0455985295096,70
"5337",70.8289603386106,70
"5338",68.3717581615508,70
"5339",70.1558284049992,70
"5341",64.9412059010803,70
"5344",71.0981112977573,70
"5345",68.6410554686706,70
"5347",69.0099089908673,70
"5348",71.6197384749204,70
"5349",66.3210055489598,70
"5350",67.0270966448178,70
"5351",68.5773256243702,70
"5352",69.0632294027279,70
"5354",65.1850164172369,70
"5355",69.232634253192,70
"5358",70.848000931964,70
"5359",71.2654333621723,70
"5361",74.0616739972225,70
"5362",70.1065098006715,70
"5363",64.3767534883602,70
"5364",72.1692396076844,70
"5368",69.2245343532851,70
"5369",71.1883957295344,70
"5370",71.1017440207006,70
"5372",69.484762059907,70
"5373",65.3161792123887,70
"5374",72.5695562435171,70
"5375",65.178574484485,70
"5376",66.8706332183411,70
"5377",69.3450735079664,70
"5379",70.3433410625599,70
"5380",71.4180794119363,70
